user_id,subject,difficulty,score,time_spent,learning_style,skill_level
872,Machine Learning,intermediate,65.0,137,kinesthetic,intermediate
872,Data Structures,beginner,81.0,105,visual,advanced
873,Data Structures,beginner,84.0,213,auditory,advanced
873,Machine Learning,advanced,73.0,189,visual,intermediate
873,Python,intermediate,76.0,190,auditory,beginner
873,OOP,advanced,71.0,137,kinesthetic,advanced
874,Machine Learning,beginner,82.0,186,visual,intermediate
874,Python,beginner,93.0,295,auditory,intermediate
874,Python,beginner,77.0,234,auditory,advanced
874,Data Structures,intermediate,80.0,289,visual,intermediate
874,OOP,advanced,98.0,95,kinesthetic,intermediate
875,OOP,intermediate,49.0,145,auditory,beginner
875,Machine Learning,advanced,88.0,275,visual,intermediate
875,Data Structures,intermediate,55.0,127,kinesthetic,intermediate
875,Machine Learning,beginner,40.0,104,kinesthetic,advanced
875,Data Structures,intermediate,97.0,171,kinesthetic,intermediate
875,OOP,intermediate,60.0,93,visual,beginner
875,Data Structures,advanced,46.0,198,visual,beginner
876,OOP,intermediate,99.0,192,auditory,advanced
876,Data Structures,beginner,57.0,73,visual,advanced
876,Machine Learning,advanced,92.0,99,auditory,advanced
877,Python,advanced,77.0,144,kinesthetic,advanced
877,Data Structures,advanced,44.0,142,kinesthetic,beginner
877,Machine Learning,intermediate,60.0,285,kinesthetic,advanced
877,Machine Learning,intermediate,87.0,215,kinesthetic,advanced
877,OOP,advanced,55.0,134,kinesthetic,intermediate
877,Data Structures,beginner,41.0,132,visual,advanced
878,Python,intermediate,97.0,262,auditory,advanced
878,Machine Learning,beginner,50.0,170,auditory,beginner
878,Machine Learning,advanced,92.0,159,kinesthetic,beginner
878,Machine Learning,intermediate,56.0,82,kinesthetic,beginner
878,Data Structures,beginner,50.0,210,auditory,advanced
879,Data Structures,advanced,56.0,188,kinesthetic,beginner
879,Machine Learning,beginner,60.0,262,visual,beginner
879,Python,beginner,75.0,71,visual,intermediate
879,OOP,beginner,81.0,216,kinesthetic,advanced
879,Python,beginner,46.0,131,auditory,beginner
879,OOP,beginner,55.0,110,kinesthetic,intermediate
879,Data Structures,beginner,40.0,75,visual,beginner
880,OOP,beginner,55.0,227,visual,advanced
880,Data Structures,advanced,95.0,293,visual,intermediate
880,Data Structures,advanced,50.0,148,auditory,intermediate
880,Python,intermediate,58.0,290,auditory,intermediate
880,Data Structures,advanced,90.0,93,visual,beginner
880,Data Structures,advanced,90.0,64,visual,beginner
881,Python,advanced,41.0,74,visual,intermediate
881,Machine Learning,advanced,49.0,130,visual,intermediate
881,OOP,advanced,65.0,77,kinesthetic,advanced
881,Python,advanced,93.0,109,auditory,intermediate
882,Machine Learning,advanced,75.0,248,kinesthetic,intermediate
882,OOP,intermediate,59.0,181,kinesthetic,beginner
882,Data Structures,intermediate,66.0,212,visual,beginner
882,Python,intermediate,54.0,254,visual,advanced
882,Data Structures,advanced,89.0,215,visual,beginner
882,OOP,beginner,47.0,85,auditory,advanced
883,Data Structures,beginner,98.0,187,kinesthetic,advanced
883,Python,advanced,53.0,112,visual,beginner
883,Python,advanced,44.0,66,visual,advanced
883,Python,beginner,72.0,171,auditory,advanced
883,OOP,intermediate,45.0,200,visual,advanced
883,Python,intermediate,47.0,235,kinesthetic,intermediate
884,Data Structures,beginner,86.0,69,auditory,beginner
884,Machine Learning,intermediate,41.0,182,kinesthetic,intermediate
884,Data Structures,advanced,100.0,81,kinesthetic,advanced
884,Data Structures,beginner,83.0,63,visual,intermediate
884,Python,intermediate,80.0,144,visual,beginner
884,OOP,advanced,79.0,151,visual,beginner
885,OOP,intermediate,84.0,163,kinesthetic,beginner
885,OOP,intermediate,82.0,246,kinesthetic,beginner
885,OOP,advanced,90.0,292,visual,advanced
885,Python,beginner,80.0,269,visual,beginner
885,Python,advanced,84.0,132,visual,advanced
886,Data Structures,advanced,84.0,129,auditory,beginner
886,Machine Learning,intermediate,76.0,287,kinesthetic,intermediate
886,Data Structures,beginner,67.0,130,auditory,intermediate
886,OOP,intermediate,45.0,278,visual,intermediate
886,Python,beginner,40.0,229,visual,intermediate
887,OOP,advanced,53.0,77,auditory,beginner
887,Python,advanced,93.0,276,visual,beginner
887,Data Structures,intermediate,53.0,274,visual,beginner
887,Python,beginner,48.0,95,kinesthetic,intermediate
887,Python,advanced,68.0,268,kinesthetic,beginner
887,Machine Learning,beginner,53.0,213,visual,intermediate
888,Machine Learning,advanced,41.0,66,kinesthetic,advanced
888,OOP,advanced,51.0,247,auditory,intermediate
888,OOP,beginner,65.0,61,kinesthetic,beginner
888,Data Structures,advanced,69.0,278,kinesthetic,advanced
888,OOP,beginner,89.0,200,visual,intermediate
888,OOP,advanced,83.0,64,visual,beginner
889,Data Structures,beginner,57.0,110,visual,advanced
889,Machine Learning,intermediate,58.0,211,kinesthetic,beginner
889,Data Structures,intermediate,55.0,193,visual,beginner
890,Machine Learning,beginner,77.0,282,kinesthetic,beginner
890,Machine Learning,advanced,50.0,122,auditory,advanced
890,Machine Learning,intermediate,80.0,247,auditory,intermediate
890,Machine Learning,advanced,94.0,248,visual,beginner
890,Machine Learning,advanced,82.0,152,kinesthetic,intermediate
890,Machine Learning,beginner,98.0,163,visual,beginner
891,Machine Learning,advanced,52.0,80,auditory,beginner
891,Machine Learning,intermediate,74.0,97,visual,intermediate
891,Machine Learning,beginner,94.0,168,kinesthetic,intermediate
891,Machine Learning,beginner,48.0,203,kinesthetic,intermediate
892,Data Structures,beginner,50.0,282,kinesthetic,beginner
892,Python,intermediate,88.0,64,auditory,advanced
892,Python,beginner,94.0,150,kinesthetic,beginner
892,OOP,intermediate,98.0,270,kinesthetic,intermediate
893,Data Structures,intermediate,85.0,255,kinesthetic,beginner
893,Machine Learning,advanced,96.0,120,visual,advanced
893,Machine Learning,intermediate,71.0,184,auditory,beginner
893,OOP,advanced,42.0,222,kinesthetic,intermediate
893,Data Structures,beginner,56.0,277,auditory,intermediate
893,Data Structures,intermediate,88.0,178,kinesthetic,beginner
894,OOP,advanced,77.0,209,auditory,beginner
894,Data Structures,beginner,69.0,230,visual,advanced
894,OOP,intermediate,59.0,152,visual,beginner
895,Data Structures,beginner,85.0,207,visual,intermediate
895,Python,advanced,64.0,121,kinesthetic,advanced
895,Machine Learning,beginner,76.0,158,visual,beginner
895,Data Structures,beginner,66.0,264,visual,advanced
895,OOP,advanced,97.0,177,kinesthetic,intermediate
895,Data Structures,beginner,77.0,171,kinesthetic,intermediate
895,Python,intermediate,48.0,271,auditory,beginner
896,Machine Learning,intermediate,76.0,242,kinesthetic,intermediate
896,Data Structures,intermediate,44.0,284,kinesthetic,intermediate
896,Python,intermediate,40.0,232,visual,advanced
896,Data Structures,advanced,43.0,137,auditory,intermediate
896,Data Structures,intermediate,60.0,199,kinesthetic,intermediate
896,OOP,advanced,40.0,190,auditory,beginner
896,Python,advanced,60.0,68,visual,intermediate
897,Data Structures,beginner,94.0,298,visual,intermediate
897,Python,advanced,62.0,89,auditory,advanced
897,OOP,intermediate,63.0,107,auditory,advanced
897,Machine Learning,advanced,44.0,146,auditory,intermediate
898,Data Structures,advanced,82.0,89,kinesthetic,intermediate
898,OOP,advanced,62.0,261,kinesthetic,advanced
898,OOP,beginner,64.0,262,kinesthetic,beginner
898,Python,intermediate,95.0,174,kinesthetic,advanced
898,Python,advanced,67.0,175,kinesthetic,advanced
898,Machine Learning,beginner,70.0,86,auditory,advanced
898,OOP,intermediate,45.0,177,kinesthetic,advanced
899,Machine Learning,advanced,72.0,286,auditory,intermediate
899,Python,beginner,57.0,240,visual,intermediate
899,Python,advanced,45.0,66,kinesthetic,advanced
899,Machine Learning,beginner,66.0,252,visual,intermediate
899,Data Structures,intermediate,79.0,102,kinesthetic,advanced
899,Data Structures,advanced,80.0,120,auditory,advanced
899,Machine Learning,beginner,83.0,157,auditory,advanced
900,Machine Learning,intermediate,51.0,98,auditory,advanced
900,Python,advanced,63.0,237,visual,intermediate
900,Machine Learning,beginner,99.0,258,auditory,advanced
900,Machine Learning,beginner,75.0,206,visual,beginner
901,Machine Learning,beginner,58.0,232,auditory,advanced
901,Python,advanced,49.0,216,auditory,advanced
901,Machine Learning,advanced,72.0,211,kinesthetic,beginner
901,Machine Learning,beginner,75.0,98,kinesthetic,beginner
902,Python,intermediate,97.0,194,auditory,beginner
902,Data Structures,advanced,80.0,252,visual,advanced
902,Python,advanced,67.0,121,visual,beginner
903,OOP,advanced,99.0,285,visual,intermediate
903,Python,advanced,62.0,83,kinesthetic,intermediate
903,Machine Learning,advanced,78.0,241,auditory,advanced
903,Python,intermediate,86.0,139,visual,advanced
904,OOP,advanced,71.0,196,visual,beginner
904,Data Structures,beginner,89.0,189,kinesthetic,beginner
904,Python,beginner,54.0,126,visual,advanced
904,Machine Learning,intermediate,86.0,285,visual,beginner
905,Machine Learning,intermediate,97.0,196,visual,advanced
905,Machine Learning,advanced,41.0,212,visual,advanced
905,Python,advanced,47.0,151,kinesthetic,intermediate
905,OOP,advanced,90.0,235,kinesthetic,advanced
905,Data Structures,intermediate,91.0,171,kinesthetic,beginner
906,Python,advanced,93.0,166,kinesthetic,beginner
906,Python,advanced,75.0,65,kinesthetic,beginner
906,Python,advanced,70.0,146,kinesthetic,advanced
906,Python,advanced,92.0,120,auditory,intermediate
907,Python,intermediate,64.0,246,kinesthetic,advanced
907,Machine Learning,beginner,77.0,80,kinesthetic,advanced
907,OOP,beginner,48.0,71,auditory,beginner
907,OOP,intermediate,60.0,118,kinesthetic,advanced
907,OOP,advanced,53.0,71,visual,intermediate
908,Data Structures,beginner,50.0,292,auditory,advanced
908,OOP,intermediate,73.0,168,auditory,beginner
908,Data Structures,beginner,87.0,169,visual,advanced
908,Data Structures,advanced,83.0,246,kinesthetic,intermediate
909,OOP,beginner,85.0,240,auditory,advanced
909,OOP,beginner,56.0,207,visual,beginner
909,Python,beginner,90.0,66,visual,beginner
909,Data Structures,advanced,69.0,275,visual,beginner
909,Machine Learning,advanced,63.0,122,auditory,intermediate
909,Machine Learning,beginner,45.0,248,kinesthetic,beginner
909,Python,intermediate,41.0,194,visual,beginner
910,OOP,intermediate,94.0,127,auditory,advanced
910,Data Structures,beginner,61.0,148,auditory,intermediate
910,Python,intermediate,93.0,202,visual,beginner
910,OOP,intermediate,79.0,209,auditory,beginner
910,OOP,beginner,73.0,177,kinesthetic,advanced
911,Python,beginner,80.0,114,visual,intermediate
911,Python,advanced,64.0,143,auditory,intermediate
911,Machine Learning,beginner,53.0,104,auditory,intermediate
911,Python,beginner,80.0,114,auditory,advanced
911,Python,beginner,69.0,199,kinesthetic,advanced
912,OOP,beginner,62.0,183,visual,advanced
912,Machine Learning,advanced,58.0,281,kinesthetic,advanced
912,Python,beginner,56.0,75,kinesthetic,advanced
913,OOP,intermediate,79.0,141,auditory,beginner
913,Python,beginner,83.0,287,auditory,advanced
913,Data Structures,advanced,55.0,251,kinesthetic,intermediate
914,Python,advanced,52.0,96,auditory,advanced
914,Python,beginner,100.0,287,kinesthetic,beginner
914,Data Structures,beginner,69.0,285,kinesthetic,advanced
914,Python,advanced,55.0,227,auditory,intermediate
914,Python,advanced,95.0,190,kinesthetic,beginner
914,Python,intermediate,50.0,161,visual,beginner
915,Python,beginner,43.0,211,auditory,advanced
915,Data Structures,beginner,94.0,141,auditory,beginner
915,Machine Learning,intermediate,82.0,75,visual,intermediate
915,Data Structures,advanced,66.0,134,kinesthetic,beginner
915,Machine Learning,beginner,74.0,134,visual,beginner
916,Data Structures,advanced,60.0,89,visual,beginner
916,Machine Learning,intermediate,85.0,168,visual,advanced
916,OOP,intermediate,64.0,238,kinesthetic,intermediate
916,OOP,intermediate,69.0,226,visual,beginner
916,Python,advanced,72.0,96,auditory,intermediate
917,OOP,beginner,48.0,167,auditory,beginner
917,Python,intermediate,84.0,140,auditory,beginner
917,OOP,intermediate,91.0,189,kinesthetic,intermediate
917,OOP,intermediate,52.0,258,visual,intermediate
917,Machine Learning,intermediate,78.0,264,visual,intermediate
917,OOP,intermediate,65.0,216,kinesthetic,beginner
918,OOP,advanced,77.0,61,kinesthetic,advanced
918,Machine Learning,beginner,88.0,186,visual,advanced
918,Python,beginner,93.0,208,kinesthetic,beginner
918,Data Structures,beginner,98.0,142,kinesthetic,intermediate
918,Data Structures,intermediate,87.0,172,kinesthetic,intermediate
919,OOP,intermediate,93.0,165,auditory,beginner
919,OOP,intermediate,96.0,219,auditory,beginner
919,Python,advanced,62.0,168,kinesthetic,intermediate
919,Machine Learning,intermediate,74.0,201,visual,beginner
919,Machine Learning,beginner,74.0,261,auditory,intermediate
920,Python,advanced,77.0,222,visual,intermediate
920,OOP,advanced,99.0,164,visual,intermediate
920,OOP,advanced,50.0,240,kinesthetic,intermediate
920,Machine Learning,beginner,98.0,127,kinesthetic,beginner
920,Data Structures,beginner,78.0,174,auditory,beginner
920,OOP,intermediate,62.0,298,visual,beginner
921,OOP,intermediate,41.0,162,kinesthetic,advanced
921,Data Structures,beginner,45.0,90,visual,intermediate
921,Python,intermediate,59.0,181,visual,advanced
922,Machine Learning,beginner,95.0,91,kinesthetic,intermediate
922,Data Structures,advanced,90.0,275,kinesthetic,beginner
922,Machine Learning,intermediate,72.0,152,auditory,beginner
922,Python,beginner,54.0,135,visual,advanced
922,OOP,intermediate,69.0,216,kinesthetic,advanced
922,Python,advanced,47.0,208,visual,beginner
923,Python,advanced,76.0,152,kinesthetic,advanced
923,Data Structures,beginner,52.0,223,visual,intermediate
923,Data Structures,intermediate,41.0,90,kinesthetic,intermediate
924,Data Structures,intermediate,62.0,298,visual,advanced
924,Python,beginner,72.0,71,kinesthetic,advanced
924,Python,beginner,99.0,75,visual,intermediate
924,Python,beginner,64.0,77,auditory,intermediate
924,Data Structures,intermediate,92.0,90,auditory,intermediate
924,OOP,advanced,43.0,261,auditory,advanced
924,Machine Learning,intermediate,53.0,118,kinesthetic,intermediate
925,Python,beginner,80.0,257,auditory,intermediate
925,Python,beginner,55.0,251,kinesthetic,intermediate
925,Data Structures,intermediate,70.0,194,visual,advanced
925,Data Structures,intermediate,50.0,61,auditory,intermediate
925,Data Structures,beginner,84.0,152,visual,advanced
925,Data Structures,intermediate,51.0,208,visual,beginner
926,Python,advanced,45.0,197,kinesthetic,advanced
926,OOP,advanced,100.0,150,auditory,beginner
926,Python,beginner,73.0,127,visual,beginner
926,OOP,intermediate,87.0,292,kinesthetic,intermediate
926,Machine Learning,advanced,68.0,156,auditory,intermediate
926,Python,advanced,51.0,118,kinesthetic,advanced
927,Python,beginner,62.0,103,visual,beginner
927,OOP,intermediate,46.0,83,kinesthetic,intermediate
927,Python,intermediate,100.0,65,visual,advanced
928,Machine Learning,advanced,87.0,152,visual,advanced
928,Data Structures,intermediate,52.0,177,auditory,advanced
928,Machine Learning,beginner,45.0,171,auditory,advanced
928,Machine Learning,intermediate,48.0,245,auditory,advanced
929,Machine Learning,intermediate,54.0,68,auditory,advanced
929,OOP,intermediate,70.0,216,auditory,advanced
929,OOP,advanced,90.0,98,visual,beginner
930,Python,advanced,97.0,101,auditory,beginner
930,Machine Learning,intermediate,59.0,65,visual,advanced
930,Python,beginner,54.0,197,auditory,beginner
930,Machine Learning,advanced,75.0,103,kinesthetic,intermediate
931,OOP,intermediate,63.0,67,kinesthetic,intermediate
931,Data Structures,beginner,58.0,297,visual,intermediate
931,Python,intermediate,93.0,283,kinesthetic,advanced
931,Machine Learning,beginner,46.0,284,kinesthetic,advanced
931,Machine Learning,beginner,58.0,166,visual,advanced
932,OOP,advanced,57.0,223,auditory,intermediate
932,Machine Learning,intermediate,72.0,169,auditory,advanced
932,Machine Learning,beginner,93.0,79,visual,beginner
932,OOP,beginner,77.0,111,kinesthetic,beginner
933,Python,advanced,49.0,149,kinesthetic,beginner
933,Python,advanced,65.0,179,kinesthetic,advanced
933,Python,advanced,66.0,85,kinesthetic,intermediate
933,Machine Learning,advanced,60.0,192,auditory,advanced
933,Machine Learning,intermediate,71.0,167,kinesthetic,beginner
933,Machine Learning,intermediate,95.0,63,auditory,intermediate
933,Machine Learning,beginner,57.0,156,visual,advanced
934,Data Structures,advanced,60.0,197,kinesthetic,intermediate
934,Data Structures,beginner,93.0,201,kinesthetic,intermediate
